TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.26,0,0.05,0.35,81,52,7.9,110,Nadeo,E,null
Kurushi Final: Mental Blocks,PS,1998,Puzzle,Sony Computer Entertainment,0,0,0.32,0.02,0.34,,,,,,,null
Risk / Battleship / Clue,GBA,2005,Misc,Zoo Digital Publishing,0.25,0.09,0,0.01,0.34,,,,,,,null
Tiger Woods PGA Tour 12: The Masters,Wii,2011,Sports,Electronic Arts,0.2,0.11,0,0.03,0.34,85,14,6.7,7,Electronic Arts,E,null
Def Jam Icon,X360,2007,Action,Electronic Arts,0.3,0.01,0,0.03,0.34,69,48,6.3,108,EA Chicago,M,null
SD Gundam G Generation World,PSP,2011,Strategy,Namco Bandai Games,0,0,0.34,0,0.34,,,,,,,null
The Wild Thornberrys Movie,GBA,2002,Platform,THQ,0.25,0.09,0,0.01,0.34,,,0,,Human Soft,E,null
High School Musical 3: Senior Year DANCE!,PS2,2008,Misc,Disney Interactive Studios,0.17,0.13,0,0.04,0.34,,,,,,,null
Hannah Montana: The Movie,Wii,2009,Adventure,Disney Interactive Studios,0.13,0.18,0,0.04,0.34,,,0,,n Space,E,null
Dynasty Warriors 5 Empires,PS2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,0.34,62,23,9.1,24,Omega Force,T,null
Call of Duty: Ghosts,WiiU,2013,Shooter,Activision,0.22,0.09,0.01,0.03,0.34,69,6,3.4,256,Treyarch,M,null
Transformers: Dark of the Moon,PS3,2011,Action,Activision,0.11,0.18,0,0.06,0.34,57,41,5.6,27,High Moon Studios,T,null
SoulCalibur,DC,1999,Fighting,Namco Bandai Games,0,0,0.34,0,0.34,98,24,8.8,200,Namco,T,null
WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,0.34,89,14,8.5,15,Psygnosis,E,null
UEFA Euro 2008 Austria Switzerland,X360,2008,Sports,Electronic Arts,0.08,0.23,0,0.03,0.34,,,,,,,null
SpongeBob's Boating Bash,Wii,2010,Misc,THQ,0.24,0.07,0,0.03,0.34,,,7.6,5,Impulse Games,E,null
Classic NES Series: Ice Climber,GBA,2004,Platform,Nintendo,0.1,0.04,0.2,0.01,0.34,66,12,0,,Nintendo,E,null
Pirates of the Caribbean: At World's End,DS,2007,Action,Disney Interactive Studios,0.3,0.01,0.01,0.03,0.34,66,14,0,,Amaze Entertainment,E10+,null
WWE '12,Wii,2011,Fighting,THQ,0.23,0.08,0,0.03,0.34,74,6,5.2,9,Yuke's,T,null
WWE All Stars,X360,2011,Fighting,THQ,0.18,0.14,0,0.03,0.34,75,64,7.2,45,THQ,T,null
Mini Ninjas,PS3,2009,Action,Eidos Interactive,0.14,0.15,0,0.06,0.34,73,37,8.7,62,Io Interactive,E10+,null
Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.11,0.01,0.03,0.34,83,35,7.5,90,Namco Bandai Games,T,null
Freeway,2600,1980,Action,Activision,0.32,0.02,0,0,0.34,,,,,,,null
Driver 2 Advance,GBA,2002,Action,Atari,0.25,0.09,0,0.01,0.34,73,9,6.6,14,Sennari Interactive,T,null
Monster Rancher 4,PS2,2003,Simulation,Tecmo Koei,0.08,0.06,0.19,0.02,0.34,77,21,9.1,18,Tecmo,E,null
Mini Ninjas,DS,2009,Action,Eidos Interactive,0.16,0.15,0,0.04,0.34,61,10,5.8,4,Magic Pockets,E10+,null
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PS2,2004,Adventure,Disney Interactive Studios,0.17,0.13,0,0.04,0.34,65,34,8.6,20,Capcom,E10+,null
Iron Storm,SAT,1995,Shooter,Sega,0,0,0.34,0,0.34,,,,,,,null
Battalion Wars 2,Wii,2007,Strategy,Nintendo,0.22,0.02,0.08,0.02,0.34,75,38,7.6,45,Kuju Entertainment,T,null
MotorStorm: Arctic Edge,PS2,2009,Racing,Sony Computer Entertainment,0.07,0.03,0,0.25,0.34,72,10,8.3,6,Virtuos,T,null
The Fairly Odd Parents: Shadow Showdown,GBA,2004,Platform,THQ,0.25,0.09,0,0.01,0.34,,,,,,,null
Marvel Super Heroes,PS,1997,Fighting,Virgin Interactive,0.19,0.13,0,0.02,0.34,,,,,,,null
Super Bust A Move,PS2,2000,Puzzle,Acclaim Entertainment,0.17,0.13,0,0.04,0.34,75,11,0,,Taito Corporation,E,null
Hitman: Contracts,XB,2004,Shooter,Eidos Interactive,0.26,0.07,0,0.01,0.34,78,44,8.8,15,Io Interactive,M,null
Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.09,0,0.03,0.34,75,28,7.1,23,Gas Powered Games,E10+,null
Thunderstrike: Operation Phoenix,PS2,2001,Simulation,Eidos Interactive,0.17,0.13,0,0.04,0.34,65,15,8.1,7,Core Design Ltd.,T,null
Frostbite,2600,1983,Action,Activision,0.32,0.02,0,0,0.34,,,,,,,null
Alien's Return,2600,1982,Action,ITT Family Games,0.32,0.02,0,0,0.34,,,,,,,null
Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,Action,Nintendo,0.07,0.14,0.11,0.02,0.34,,,,,,,null
Avatar: The Last Airbender   The Burning Earth,DS,2007,Action,THQ,0.31,0,0,0.03,0.34,,,,,,,null
Racquet Sports,PS3,2010,Sports,Ubisoft,0.11,0.17,0,0.06,0.34,45,17,4.3,8,Asobo Studio,E,null
Company of Heroes 2,PC,2013,Strategy,THQ,0.06,0.25,0,0.04,0.34,80,82,2.1,6157,Relic,M,null
Trauma Center: Second Opinion,Wii,2006,Simulation,Nintendo,0.28,0.01,0.03,0.03,0.34,80,49,8,47,Atlus,T,null
DanceDanceRevolution,Wii,2010,Simulation,Konami Digital Entertainment,0.28,0.04,0,0.02,0.34,,,0,,Konami,E,null
WWE Day of Reckoning 2,GC,2005,Fighting,THQ,0.26,0.07,0,0.01,0.34,76,36,6,263,Yuke's,T,null
NBA 2K12,Wii,2011,Sports,Take Two Interactive,0.29,0.03,0,0.02,0.34,,,6.8,6,Visual Concepts,E,null
The Urbz: Sims in the City,XB,2004,Simulation,Electronic Arts,0.22,0.11,0,0.01,0.34,70,28,6.5,10,Maxis,T,null
Fantastic Voyage,2600,1981,Action,20th Century Fox Video Games,0.32,0.02,0,0,0.34,,,,,,,null
Vancouver 2010   The Official Video Game of the Olympic Winter Games,PS3,2010,Sports,Sega,0.09,0.19,0,0.07,0.34,,,,,,,null
Night Warriors: Darkstalkers' Revenge,SAT,1995,Fighting,Virgin Interactive,0,0,0.34,0,0.34,,,,,,,null
Rayman Legends,XOne,2014,Platform,Ubisoft,0.13,0.18,0,0.03,0.34,91,6,7.9,218,Ubisoft Montpellier,E10+,null
SpongeBob SquarePants: The Yellow Avenger,DS,2005,Action,THQ,0.31,0,0,0.02,0.34,67,5,7.6,10,Tantatus,E,null
Monopoly,PS3,2008,Misc,Electronic Arts,0.25,0.05,0,0.04,0.34,54,4,6.7,13,Electronic Arts,E,null
SimCity Creator,DS,2008,Simulation,Electronic Arts,0.29,0.02,0,0.03,0.34,69,16,7.3,8,Electronic Arts,E,null
Off Road Challenge,N64,1998,Racing,GT Interactive,0.27,0.06,0,0,0.34,,,,,,,null
Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34,56,51,7.3,58,K-2 LLC,M,null
Bank Heist,2600,1982,Action,20th Century Fox Video Games,0.32,0.02,0,0,0.34,,,,,,,null
Conan,PS3,2007,Action,THQ,0.13,0.15,0,0.05,0.34,69,35,7.2,40,Nihilistic,M,null
Backstreet Billiards,PS,1998,Misc,ASCII Entertainment,0.19,0.13,0,0.02,0.34,,,,,,,null
Carnival,2600,1981,Shooter,Coleco,0.32,0.02,0,0,0.34,,,,,,,null
Leisure Suit Larry: Magna Cum Laude,PS2,2004,Adventure,Vivendi Games,0.17,0.13,0,0.04,0.34,60,44,6.3,18,High Voltage Software,M,null
MVP 06 NCAA Baseball,XB,2006,Sports,Electronic Arts,0.25,0.07,0,0.01,0.34,75,29,8.6,17,EA Canada,E,null
Naruto Shippuden: Ultimate Ninja Impact,PSP,2011,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.34,59,16,7.2,26,Racjin,T,null
Momotarou Dentetsu DS: Tokyo & Japan,DS,2007,Misc,Hudson Soft,0,0,0.34,0,0.34,,,,,,,null
Point Blank,PS,1997,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34,,,,,,,null
Disney Infinity 3.0,XOne,2015,Action,Disney Interactive Studios,0.2,0.11,0,0.03,0.34,,,,,,,null
Speed Racer: The Videogame,DS,2008,Racing,Warner Bros. Interactive Entertainment,0.28,0.04,0,0.03,0.34,,,,,,,null
F.E.A.R.,X360,2006,Shooter,Vivendi Games,0.28,0.03,0,0.03,0.34,85,44,7.3,131,Day 1 Studios,M,null
Tiny Tank,PS,1998,Action,Sony Computer Entertainment,0.19,0.13,0,0.02,0.34,,,,,,,null
Yu Gi Oh! 5D's Tag Force 5,PSP,2010,Strategy,Konami Digital Entertainment,0.13,0.04,0.14,0.03,0.34,,,,,,,null
Tom Clancy's Ghost Recon: Shadow Wars,3DS,2011,Strategy,Ubisoft,0.22,0.09,0,0.03,0.34,77,49,7.9,78,Ubisoft,T,null
Smart Girl's Party Game,DS,2008,Misc,505 Games,0.31,0,0,0.02,0.34,,,0,,Starfish,E,null
Spy Hunter,XB,2002,Racing,Midway Games,0.25,0.07,0,0.01,0.34,71,19,0,,Point of View,T,null
James Bond 007: Legends,PS3,2012,Shooter,Activision,0.11,0.16,0,0.07,0.34,,,,,,,null
The Sims 3: Town Life Stuff,PC,2011,Simulation,Electronic Arts,0.11,0.17,0,0.05,0.34,,,6.3,14,The Sims Studio,T,null
Herbie: Fully Loaded,GBA,2005,Racing,Disney Interactive Studios,0.24,0.09,0,0.01,0.34,47,9,6.8,4,Buena Vista Interactive,E,null
Teenage Mutant Ninja Turtles,GC,2003,Action,Konami Digital Entertainment,0.26,0.07,0,0.01,0.34,57,25,8,8,Konami,E,null
Kameo: Elements of Power,X360,2005,Action,Microsoft Game Studios,0.28,0.03,0,0.03,0.34,79,76,8.1,107,Rare Ltd.,T,null
Football Manager Handheld 2008,PSP,2007,Sports,Sega,0,0.33,0,0,0.34,,,,,,,null
Dynasty Warriors 6 Empires,PS3,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34,62,22,7,26,Omega Force,T,null
The Shoot,PS3,2010,Shooter,Sony Computer Entertainment,0.13,0.15,0.01,0.05,0.34,60,39,6.2,11,Cohort Studios,T,null
Disney Sing It: Pop Hits,PS2,2009,Misc,Disney Interactive Studios,0.1,0.02,0,0.22,0.34,,,,,,,null
Dead or Alive 5,PS4,2015,Fighting,Tecmo Koei,0.09,0.13,0.08,0.04,0.34,,,,,,,null
My Baby Boy,DS,2008,Simulation,Nobilis,0.3,0.01,0,0.03,0.34,,,0,,Dancing Dots,E,null
Puzzle Quest: Challenge of the Warlords,DS,2007,Puzzle,D3Publisher,0.28,0,0.03,0.02,0.34,82,41,8.7,32,1st Playable Productions,E10+,null
Dynasty Warriors: Gundam 2,PS2,2008,Action,Namco Bandai Games,0.04,0.03,0.25,0.01,0.34,52,8,6.5,8,Omega Force,T,null
Star Ocean: Second Evolution,PSP,2008,Role Playing,Square Enix,0.14,0.01,0.16,0.02,0.34,75,37,7.1,26,TOSE,T,null
Imagine: Movie Star,DS,2008,Simulation,Ubisoft,0.31,0,0,0.03,0.34,,,0,,Ubisoft  Powerhead Games,E,null
Fade to Black,PS,1996,Action,Electronic Arts,0.19,0.13,0,0.02,0.34,,,,,,,null
MXRider,PS2,2001,Racing,Atari,0.16,0.13,0,0.04,0.34,69,16,6.8,6,Paradigm Entertainment,E,null
Disney Magic World 2,3DS,2015,Action,Nintendo,0.02,0.11,0.19,0.01,0.34,,,,,,,null
Delta Force: Black Hawk Down,XB,2005,Shooter,NovaLogic,0.25,0.07,0,0.01,0.34,61,37,6.6,19,Climax Group,T,null
Pirates of the Caribbean: At World's End,X360,2007,Action,Disney Interactive Studios,0.29,0.02,0,0.03,0.34,58,42,5.3,21,Eurocom Entertainment Software,T,null
Angry Birds Star Wars,3DS,2013,Strategy,Activision,0.15,0.15,0,0.03,0.34,,,3,8,Exient Entertainment,E,null
World Championship Poker 2: Featuring Howard Lederer,PS2,2005,Misc,Oxygen Interactive,0.16,0.13,0,0.04,0.34,67,20,0,,Point of View,T,null
The Eye of Judgment,PS3,2007,Misc,Sony Computer Entertainment,0.28,0,0.02,0.03,0.33,75,43,8.2,51,SCEJ,T,null
Sengoku Musou 3 Z,PS3,2011,Action,Ackkstudios,0,0,0.33,0,0.33,,,,,,,null
Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006,Shooter,Ubisoft,0.21,0.11,0,0.01,0.33,66,14,6,27,Ubisoft Shanghai,T,null
Iron Man 2,DS,2010,Action,Sega,0.14,0.16,0,0.03,0.33,54,7,0,,Sega Studios San Francisco,E10+,null
Tokyo Highway Battle,PS,1996,Racing,Jaleco,0.06,0.04,0.21,0.02,0.33,,,,,,,null
NHL 09,PS3,2008,Sports,Electronic Arts,0.29,0.02,0,0.03,0.33,88,25,7.7,41,EA Canada,E10+,null
World of Final Fantasy,PS4,2016,Role Playing,Square Enix,0.08,0.14,0.08,0.04,0.33,77,74,8.3,222,Square Enix,E10+,null
Beyond Good & Evil,PS2,2003,Adventure,Ubisoft,0.16,0.13,0,0.04,0.33,,,,,,,null
Banjo Kazooie: Grunty's Revenge,GBA,2003,Platform,THQ,0.24,0.09,0,0.01,0.33,72,21,8.1,18,Rare Ltd.,E,null
Bomberman World,PS,1998,Puzzle,Sony Computer Entertainment,0.06,0.04,0.22,0.02,0.33,,,,,,,null
Bejeweled 3,DS,1990,Puzzle,Unknown,0.29,0.02,0,0.02,0.33,75,9,0,,PopCap,E,null
NHL 17,PS4,2016,Sports,Electronic Arts,0.19,0.08,0,0.06,0.33,78,26,5.8,67,EA Canada  EA Vancouver,E10+,null
Mega Man ZX Advent,DS,2007,Platform,Capcom,0.22,0,0.09,0.02,0.33,78,27,8.6,32,Inti Creates,E10+,null
Transformers: Revenge of the Fallen (DS Versions),DS,2009,Action,Activision,0.17,0.13,0,0.03,0.33,,,,,,,null
NCAA Basketball 10,PS3,2009,Sports,Electronic Arts,0.31,0,0,0.03,0.33,75,17,7.8,6,EA Canada,E,null
Star Ocean 5: Integrity and Faithlessness,PS4,2016,Role Playing,Square Enix,0.07,0.09,0.15,0.03,0.33,,,,,,,null
Jeanne d'Arc,PSP,2006,Role Playing,Sony Computer Entertainment,0.21,0,0.1,0.02,0.33,87,45,8.2,74,Level 5,T,null
Deathtrap Dungeon,PS,1998,Action,Eidos Interactive,0.19,0.13,0,0.02,0.33,,,,,,,null
Tales of the World: Radiant Mythology 2,PSP,2009,Role Playing,Namco Bandai Games,0,0,0.33,0,0.33,,,,,,,null
Night at the Museum: Battle of the Smithsonian,DS,2009,Action,Majesco Entertainment,0.12,0.18,0,0.04,0.33,,,0,,Fizz Factor,E,null
Harry Potter and the Deathly Hallows   Part 2,X360,2011,Action,Electronic Arts,0.19,0.11,0,0.03,0.33,44,31,5.4,24,EA Bright Light,T,null
Avatar: The Last Airbender,DS,2006,Adventure,THQ,0.3,0.01,0,0.03,0.33,64,9,6.4,7,TOSE,E,null
Ape Escape Academy,PSP,2004,Misc,Sony Computer Entertainment,0.13,0.15,0,0.05,0.33,51,48,5.8,4,Shift,E10+,null
WWE Wrestlemania XIX,GC,2003,Fighting,THQ,0.26,0.07,0,0.01,0.33,76,26,8.7,47,Yuke's,T,null
The Sims 2,GC,2005,Simulation,Electronic Arts,0.26,0.07,0,0.01,0.33,73,22,8.3,8,Maxis,T,null
Hulk,XB,2003,Action,Universal Interactive,0.25,0.07,0,0.01,0.33,69,25,7.7,9,Radical Entertainment,T,null
Untold Legends: The Warriors Code,PSP,2006,Role Playing,Ubisoft,0.14,0.12,0,0.08,0.33,65,46,8.3,28,Sony Online Entertainment,T,null
Klonoa 2: Lunatea's Veil,PS2,2001,Platform,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33,91,18,9.1,72,Namco,E,null
Deus Ex: Invisible War,XB,2003,Shooter,Eidos Interactive,0.25,0.07,0,0.01,0.33,84,50,7.6,37,Ion Storm,M,null
Disney's Treasure Planet,PS2,2002,Action,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33,,,0,,Bizarre Creations,E,null
NASCAR Thunder 2002,XB,2001,Racing,Electronic Arts,0.25,0.07,0,0.01,0.33,82,17,0,,EA Tiburon,E,null
The King of Fighters XIII,X360,2011,Fighting,Rising Star Games,0.23,0.06,0.01,0.03,0.33,79,31,8.2,51,SNK Playmore,T,null
BeatMania Append GottaMix,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.31,0.02,0.33,,,,,,,null
Tak 2: The Staff of Dreams,GC,2004,Platform,THQ,0.26,0.07,0,0.01,0.33,75,22,8.6,8,Avalanche Software,E,null
Fracture,X360,2008,Shooter,LucasArts,0.15,0.14,0,0.04,0.33,63,60,6.2,45,Day 1 Studios,T,null
Ninja Blade,X360,2009,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,68,65,6.8,55,From Software,M,null
Bookworm,DS,2009,Puzzle,PopCap Games,0.3,0.01,0,0.02,0.33,80,5,0,,PopCap,E,null
LEGO Batman 2: DC Super Heroes,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.16,0.11,0,0.06,0.33,62,9,6.7,46,TT Games,E10+,null
Bee Movie Game,Wii,2007,Action,Activision,0.3,0.01,0,0.03,0.33,62,16,7.6,7,Smart Bomb Interactive,E,null
Kelly Slater's Pro Surfer,PS2,2002,Sports,Activision,0.16,0.13,0,0.04,0.33,77,19,8.4,15,Treyarch,E,null
Sniper: Ghost Warrior 2,PS3,2013,Shooter,City Interactive,0.05,0.18,0.03,0.07,0.33,52,15,6,82,City Interactive,M,null
Shrek SuperSlam,GBA,2005,Action,Activision,0.24,0.09,0,0.01,0.33,58,4,0,,Amaze Entertainment  Griptonite Games,E10+,null
Legends of Wrestling II,PS2,2002,Fighting,Acclaim Entertainment,0.16,0.13,0,0.04,0.33,59,15,6.7,6,Acclaim,T,null
World Stadium 3,PS,1999,Sports,Namco Bandai Games,0,0,0.31,0.02,0.33,,,,,,,null
LEGO Pirates of the Caribbean: The Video Game,PSP,2011,Action,Disney Interactive Studios,0.12,0.13,0,0.08,0.33,67,5,0,,Traveller's Tales,E10+,null
Extra Bases,GB,1990,Sports,Namco Bandai Games,0,0,0.33,0,0.33,,,,,,,null
Super Power League 2,SNES,1994,Sports,Hudson Soft,0,0,0.33,0,0.33,,,,,,,null
Virtua Tennis 2009,X360,2009,Sports,Sega,0.12,0.18,0,0.03,0.33,70,43,6.2,15,Sumo Digital,E,null
Street Fighter Alpha 3 MAX,PSP,2006,Fighting,Capcom,0.27,0.01,0.02,0.03,0.33,80,35,8,27,Capcom,T,null
MLB 09: The Show,PS2,2009,Sports,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33,79,7,7.5,12,SCEA San Diego Studios,E,null
Cool Boarders 2001,PS2,2001,Sports,Sony Computer Entertainment,0.16,0.13,0,0.04,0.33,78,16,0,,Idol Minds,E,null
Hell's Kitchen: The Game,Wii,2008,Simulation,Ubisoft,0.3,0,0,0.03,0.33,,,,,,,null
Classic NES Series: Castlevania,GBA,2004,Platform,Nintendo,0.17,0.06,0.09,0.01,0.33,74,10,8.6,12,Konami,E,null
Scooby Doo! First Frights,PS2,2009,Action,Warner Bros. Interactive Entertainment,0.14,0.03,0,0.16,0.33,,,,,,,null
Fight Night Round 3,XB,2006,Fighting,Electronic Arts,0.26,0.06,0,0.01,0.33,83,32,9,21,EA Chicago,T,null
GT Advance Championship Racing,GBA,2001,Racing,THQ,0.24,0.09,0,0.01,0.33,82,10,0,,MTO,E,null
Way of the Samurai 2,PS2,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33,59,32,9,24,Acquire,M,null
Planet Puzzle League,DS,2007,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.33,86,25,8.2,15,Intelligent Systems,E,null
BattleTanx,N64,1998,Action,3DO,0.26,0.06,0,0,0.33,,,,,,,null
Custom Robo,N64,1990,Role Playing,Nintendo,0,0,0.29,0.04,0.33,,,,,,,null
Naruto: Rise of a Ninja,X360,2007,Action,Ubisoft,0.29,0.01,0,0.03,0.33,78,35,8.6,84,Ubisoft Montreal,T,null
Cabela's Dangerous Hunts 2011,PS3,2010,Sports,Activision,0.26,0.04,0,0.03,0.33,60,4,5.4,9,Activision,T,null
Hatsune Miku: Project Diva Extend,PSP,2011,Misc,Sega,0,0,0.33,0,0.33,,,,,,,null
Pitfall 3D: Beyond the Jungle,PS,1998,Platform,Activision,0.18,0.12,0,0.02,0.33,,,,,,,null
Disgaea 2: Cursed Memories,PS2,2006,Role Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33,84,54,6.4,42,Nippon Ichi Software,T,null
Clock Tower 3,PS2,2002,Adventure,Capcom,0.1,0.08,0.12,0.03,0.33,69,28,7.6,38,SunSoft,M,null
Battle Dodge Ball,SNES,1991,Sports,Banpresto,0,0,0.33,0,0.33,,,,,,,null
Etrian Odyssey,DS,2007,Role Playing,Nintendo,0.19,0.02,0.09,0.02,0.33,75,30,8.5,37,Lancarse  Atlus,T,null
Call Of Duty 2: Big Red One,GC,2005,Shooter,Activision,0.25,0.07,0,0.01,0.33,76,28,7.9,14,Treyarch,T,null
Dragon Ball Z: Extreme Butoden,3DS,2015,Fighting,Namco Bandai Games,0.12,0.03,0.16,0.02,0.33,61,32,6.6,32,Arc System Works,T,null
Night at the Museum: Battle of the Smithsonian,Wii,2009,Action,Majesco Entertainment,0.17,0.13,0,0.03,0.33,54,8,0,,Pipeworks Software  Inc.,E10+,null
Disgaea: Hour of Darkness,PS2,2003,Role Playing,Tecmo Koei,0.16,0.13,0,0.04,0.33,84,42,8.9,74,Nippon Ichi Software,T,null
NeoGeo Battle Coliseum,PS2,2005,Fighting,Ignition Entertainment,0.16,0.13,0,0.04,0.33,66,21,8.8,6,SNK Playmore,T,null
Resonance of Fate,X360,2010,Role Playing,Sega,0.12,0.13,0.06,0.03,0.33,74,43,7.7,96,Tri Ace,T,null
Harry Potter and the Deathly Hallows   Part 2,Wii,2011,Action,Electronic Arts,0.17,0.13,0,0.03,0.33,47,6,6.6,5,EA Bright Light,T,null
We Sing Deutsche Hits,Wii,2011,Misc,Nordic Games,0,0.29,0,0.04,0.33,,,,,,,null
SpongeBob SquarePants: Creature from the Krusty Krab,GC,2006,Platform,THQ,0.25,0.07,0,0.01,0.33,74,5,7.7,12,Blitz Games,E,null
MLB 08: The Show,PSP,2008,Sports,Sony Computer Entertainment,0.3,0,0,0.02,0.33,83,14,8.4,12,SCEA San Diego Studios,E,null
Parodius,PS,1994,Shooter,Konami Digital Entertainment,0,0,0.31,0.02,0.33,,,,,,,null
The X Factor,Wii,2010,Misc,Deep Silver,0,0.28,0,0.04,0.33,,,,,,,null
Spy Kids 3 D: Game Over,GBA,2003,Platform,Disney Interactive Studios,0.24,0.09,0,0.01,0.33,62,4,7.7,6,Digital Eclipse,E,null
Sakura Wars 3: Paris wa Moeteiru ka,DC,2001,Adventure,Sega,0,0,0.33,0,0.33,,,,,,,null
Capcom Classics Collection Reloaded,PSP,2006,Misc,Capcom,0.26,0,0.03,0.03,0.33,75,27,0,,Capcom  Klein Computer Entertainment,T,null
NCAA GameBreaker 2001,PS,2000,Sports,Sony Computer Entertainment,0.18,0.12,0,0.02,0.33,69,9,0,,989 Sports,E,null
Power Rangers: Ninja Storm,GBA,2003,Misc,THQ,0.24,0.09,0,0.01,0.33,55,4,7.8,6,Natsume,E,null
Naruto: Gekito Ninja Taisen! 4,GC,2005,Fighting,Tomy Corporation,0,0,0.32,0.01,0.33,,,,,,,null
Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0,0.04,0.33,55,30,5.4,599,Danger Close,M,null
Kidou Senshi Gundam F91: Formula Senki 0122,SNES,1991,Strategy,Namco Bandai Games,0,0,0.33,0,0.33,,,,,,,null
MVP Baseball 2005,GC,2005,Sports,Electronic Arts,0.25,0.07,0,0.01,0.33,88,20,8.7,16,EA Sports,E,null
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,2007,Misc,Rocket Company,0,0,0.33,0,0.33,,,,,,,null
SSX Blur,Wii,2007,Sports,Electronic Arts,0.29,0.01,0,0.03,0.33,74,52,8.1,60,EA Montreal,E,null
DX Game of Life 2,PS,1997,Misc,Takara,0,0,0.31,0.02,0.33,,,,,,,null
Danganronpa: Trigger Happy Havoc,PSV,2013,Misc,Nippon Ichi Software,0.09,0.05,0.15,0.04,0.33,80,55,8.1,235,Spike Chunsoft,M,null
NBA Live 96,PS,1996,Sports,Electronic Arts,0.16,0.11,0.04,0.02,0.33,,,,,,,null
Harry Potter and the Half Blood Prince,PS3,2009,Action,Electronic Arts,0.15,0.12,0,0.05,0.33,66,35,7.1,17,EA Bright Light,E10+,null
Alien: Isolation,PS3,2014,Shooter,Sega,0.12,0.16,0,0.05,0.33,,,8.3,111,Creative Assembly,M,null
Samurai Warriors 2: Xtreme Legends (JP sales),PS2,2007,Action,Tecmo Koei,0,0,0.33,0,0.33,,,,,,,null
Teen Titans,GC,2006,Action,THQ,0.25,0.07,0,0.01,0.33,63,11,6.9,11,Artificial Mind and Movement,E10+,null
Def Jam Rapstar,Wii,2010,Misc,Konami Digital Entertainment,0.29,0.02,0,0.02,0.33,65,5,0,,Terminal Reality  4mm Games,T,null
MX vs. ATV Untamed,Wii,2008,Racing,THQ,0.28,0.02,0,0.02,0.33,70,7,8.3,9,Rainbow Studios,E,null
Frogger II: Threeedeep!,2600,1983,Action,Parker Bros.,0.31,0.02,0,0,0.33,,,,,,,null
Binary Domain,PS3,2012,Action,Sega,0.09,0.07,0.14,0.03,0.33,72,33,8.2,179,Sega,M,null
NBA Live 06,GC,2005,Sports,Electronic Arts,0.25,0.07,0,0.01,0.33,76,14,0,,EA Canada,E,null
Fireball,2600,1981,Action,Starpath Corp.,0.3,0.02,0,0,0.33,,,,,,,null
Dr. Mario / Puzzle League,GBA,2005,Puzzle,Nintendo,0.12,0.04,0.16,0.01,0.33,74,14,0,,Intelligent Systems,E,null
Family Party: 90 Great Games Party Pack,Wii,2010,Misc,D3Publisher,0.31,0,0,0.02,0.33,,,0,,D3Publisher,E10+,null
DECA Sports Freedom,X360,2010,Sports,Hudson Soft,0.27,0.04,0,0.02,0.33,26,16,3.7,9,A-I,E10+,null
Shin Nippon Pro Wrestling: Toukon Retsuden,PS,1995,Fighting,Tomy Corporation,0,0,0.3,0.02,0.33,,,,,,,null
NBA 2K10,PSP,2009,Sports,Take Two Interactive,0.3,0,0,0.03,0.33,,,8.1,13,Visual Concepts,E,null
Major League Baseball 2K6,XB,2006,Sports,Take Two Interactive,0.24,0.07,0,0.01,0.33,71,21,5.7,12,Kush Games,E,null
Golden Axe: Beast Rider,X360,2008,Action,Sega,0.19,0.11,0,0.03,0.33,45,33,5.8,33,Secret Level,M,null
Pinball Hall of Fame: The Gottlieb Collection,PS2,2004,Misc,Play It,0.16,0.12,0,0.04,0.33,,,,,,,null
EA Playground,DS,2007,Sports,Electronic Arts,0.29,0.01,0,0.03,0.33,60,8,7.6,13,Piranha Games,E,null
Buzz! The Ultimate Music Quiz,PS3,2010,Misc,Sony Computer Entertainment,0,0.25,0,0.08,0.33,,,,,,,null
Discovery Kids: Puppy Playtime,DS,2009,Simulation,505 Games,0.3,0,0,0.02,0.33,,,0,,505 Games,E,null
